1.919385796545105497e-03,5.251256281407035154e-01
3.838771593090210994e-03,5.263819095477386689e-01
5.758157389635316925e-03,5.251256281407035154e-01
7.677543186180421989e-03,5.251256281407035154e-01
2.303262955854126770e-02,5.301507537688442406e-01
2.495201535508637103e-02,5.301507537688442406e-01
2.687140115163147783e-02,5.288944723618090871e-01
2.879078694817658463e-02,5.288944723618090871e-01
3.071017274472168795e-02,5.288944723618090871e-01
3.262955854126679128e-02,5.288944723618090871e-01
3.454894433781190155e-02,5.276381909547738225e-01
3.646833013435700488e-02,5.276381909547738225e-01
3.838771593090210821e-02,5.301507537688442406e-01
4.030710172744721848e-02,5.301507537688442406e-01
4.222648752399232180e-02,5.326633165829145478e-01
4.414587332053742513e-02,5.326633165829145478e-01
4.606525911708253540e-02,5.326633165829145478e-01
5.374280230326295565e-02,5.301507537688442406e-01
5.566218809980805898e-02,5.301507537688442406e-01
5.758157389635316925e-02,5.301507537688442406e-01
5.950095969289827258e-02,5.326633165829145478e-01
6.142034548944337591e-02,5.326633165829145478e-01
6.333973128598847924e-02,5.339195979899497013e-01
6.525911708253358257e-02,5.339195979899497013e-01
6.717850287907869977e-02,5.339195979899497013e-01
6.909788867562380310e-02,5.326633165829145478e-01
7.101727447216890643e-02,5.326633165829145478e-01
8.253358925143954028e-02,5.364321608040201195e-01
8.445297504798464361e-02,5.364321608040201195e-01
8.637236084452974694e-02,5.364321608040201195e-01
8.829174664107485027e-02,5.351758793969849659e-01
9.021113243761996747e-02,5.376884422110552730e-01
9.213051823416507080e-02,5.402010050251255802e-01
9.404990403071017413e-02,5.402010050251255802e-01
9.596928982725527746e-02,5.402010050251255802e-01
9.980806142034548412e-02,5.376884422110552730e-01
1.017274472168906013e-01,5.376884422110552730e-01
1.036468330134357047e-01,5.376884422110552730e-01
1.055662188099808080e-01,5.427135678391959983e-01
1.074856046065259113e-01,5.427135678391959983e-01
1.094049904030710146e-01,5.414572864321608447e-01
1.113243761996161180e-01,5.402010050251255802e-01
1.132437619961612352e-01,5.402010050251255802e-01
1.209213051823416485e-01,5.452261306532663054e-01
1.228406909788867518e-01,5.439698492462311519e-01
1.247600767754318551e-01,5.439698492462311519e-01
1.266794625719769585e-01,5.439698492462311519e-01
1.285988483685220618e-01,5.477386934673367236e-01
1.305182341650671651e-01,5.477386934673367236e-01
1.324376199616122962e-01,5.477386934673367236e-01
1.381957773512476062e-01,5.452261306532663054e-01
1.401151631477927095e-01,5.452261306532663054e-01
1.420345489443378129e-01,5.452261306532663054e-01
1.439539347408829162e-01,5.502512562814070307e-01
1.458733205374280195e-01,5.489949748743718771e-01
1.477927063339731228e-01,5.477386934673367236e-01
1.497120921305182262e-01,5.502512562814070307e-01
1.516314779270633295e-01,5.527638190954773378e-01
1.535508637236084328e-01,5.527638190954773378e-01
1.593090211132437706e-01,5.502512562814070307e-01
1.612284069097888739e-01,5.552763819095477560e-01
1.631477927063339772e-01,5.552763819095477560e-01
1.650671785028790806e-01,5.540201005025126024e-01
1.669865642994241839e-01,5.527638190954773378e-01
1.765834932821497005e-01,5.565326633165829096e-01
1.785028790786948039e-01,5.565326633165829096e-01
1.804222648752399349e-01,5.577889447236180631e-01
1.823416506717850383e-01,5.603015075376884813e-01
1.842610364683301416e-01,5.603015075376884813e-01
1.900191938579654516e-01,5.577889447236180631e-01
1.919385796545105549e-01,5.577889447236180631e-01
1.938579654510556582e-01,5.628140703517587884e-01
1.957773512476007616e-01,5.615577889447236348e-01
1.976967370441458649e-01,5.603015075376884813e-01
1.996161228406909682e-01,5.603015075376884813e-01
2.034548944337812026e-01,5.653266331658290955e-01
2.053742802303263060e-01,5.653266331658290955e-01
2.072936660268714093e-01,5.640703517587939420e-01
2.092130518234165126e-01,5.653266331658290955e-01
2.111324376199616160e-01,5.678391959798995137e-01
2.130518234165067193e-01,5.678391959798995137e-01
2.168905950095969259e-01,5.653266331658290955e-01
2.188099808061420293e-01,5.653266331658290955e-01
2.207293666026871326e-01,5.678391959798995137e-01
2.226487523992322359e-01,5.678391959798995137e-01
2.245681381957773393e-01,5.690954773869346672e-01
2.264875239923224703e-01,5.678391959798995137e-01
2.322456813819577803e-01,5.728643216080402389e-01
2.341650671785028837e-01,5.716080402010049744e-01
2.360844529750479870e-01,5.728643216080402389e-01
2.380038387715930903e-01,5.728643216080402389e-01
2.399232245681381936e-01,5.753768844221105461e-01
2.437619961612284003e-01,5.728643216080402389e-01
2.456813819577735036e-01,5.728643216080402389e-01
2.476007677543186070e-01,5.753768844221105461e-01
2.495201535508637103e-01,5.766331658291456996e-01
2.514395393474088136e-01,5.753768844221105461e-01
2.533589251439539169e-01,5.753768844221105461e-01
2.571976967370441236e-01,5.804020100502512713e-01
2.591170825335892269e-01,5.791457286432161178e-01
2.610364683301343303e-01,5.778894472361808532e-01
2.629558541266794891e-01,5.804020100502512713e-01
2.648752399232245924e-01,5.829145728643215785e-01
2.687140115163147991e-01,5.804020100502512713e-01
2.706333973128599024e-01,5.804020100502512713e-01
2.725527831094050057e-01,5.829145728643215785e-01
2.744721689059501091e-01,5.841708542713567320e-01
2.763915547024952124e-01,5.841708542713567320e-01
2.783109404990403157e-01,5.829145728643215785e-01
2.821497120921305224e-01,5.879396984924623037e-01
2.840690978886756257e-01,5.866834170854271502e-01
2.859884836852207290e-01,5.854271356783919966e-01
2.879078694817658324e-01,5.904522613065326109e-01
2.898272552783109357e-01,5.904522613065326109e-01
2.936660268714011424e-01,5.879396984924623037e-01
2.955854126679462457e-01,5.879396984924623037e-01
2.975047984644913490e-01,5.929648241206030290e-01
2.994241842610364523e-01,5.917085427135678755e-01
3.013435700575815557e-01,5.954773869346733361e-01
3.032629558541266590e-01,5.954773869346733361e-01
3.090211132437619690e-01,5.929648241206030290e-01
3.109404990403071278e-01,5.929648241206030290e-01
3.128598848368522312e-01,5.967336683417084897e-01
3.147792706333973345e-01,5.967336683417084897e-01
3.205374280230326445e-01,6.005025125628140614e-01
3.224568138195777478e-01,5.979899497487437543e-01
3.243761996161228511e-01,5.979899497487437543e-01
3.262955854126679545e-01,6.030150753768843686e-01
3.320537428023032644e-01,6.005025125628140614e-01
3.339731285988483678e-01,6.055276381909547867e-01
3.358925143953934711e-01,6.042713567839196331e-01
3.435700575815738844e-01,6.067839195979899403e-01
3.454894433781189877e-01,6.067839195979899403e-01
3.474088291746640911e-01,6.080402010050250938e-01
3.493282149712091944e-01,6.105527638190955120e-01
3.531669865642994011e-01,6.080402010050250938e-01
3.550863723608445044e-01,6.080402010050250938e-01
3.570057581573896077e-01,6.130653266331658191e-01
3.589251439539347666e-01,6.105527638190955120e-01
3.646833013435700765e-01,6.155778894472361262e-01
3.666026871401151799e-01,6.143216080402009727e-01
3.685220729366602832e-01,6.155778894472361262e-01
3.704414587332053865e-01,6.180904522613065444e-01
3.723608445297504899e-01,6.180904522613065444e-01
3.742802303262955932e-01,6.155778894472361262e-01
3.761996161228406965e-01,6.180904522613065444e-01
3.781190019193857998e-01,6.193467336683416979e-01
3.800383877159309032e-01,6.193467336683416979e-01
3.819577735124760065e-01,6.180904522613065444e-01
3.857965451055662132e-01,6.231155778894472697e-01
3.877159309021113165e-01,6.218592964824120051e-01
3.896353166986564198e-01,6.256281407035175768e-01
3.915547024952015231e-01,6.256281407035175768e-01
3.953934740882917298e-01,6.231155778894472697e-01
3.973128598848368331e-01,6.256281407035175768e-01
3.992322456813819365e-01,6.268844221105527303e-01
4.011516314779270398e-01,6.256281407035175768e-01
4.049904030710173020e-01,6.306532663316583021e-01
4.069097888675624053e-01,6.293969849246231485e-01
4.088291746641075086e-01,6.306532663316583021e-01
4.107485604606526119e-01,6.306532663316583021e-01
4.145873320537428186e-01,6.306532663316583021e-01
4.165067178502879219e-01,6.306532663316583021e-01
4.184261036468330253e-01,6.344221105527638738e-01
4.203454894433781286e-01,6.344221105527638738e-01
4.222648752399232319e-01,6.356783919597990273e-01
4.241842610364683352e-01,6.381909547738693345e-01
4.280230326295585419e-01,6.356783919597990273e-01
4.299424184261036452e-01,6.407035175879397526e-01
4.318618042226487486e-01,6.394472361809044880e-01
4.337811900191938519e-01,6.381909547738693345e-01
4.395393474088291619e-01,6.419597989949749062e-01
4.414587332053742652e-01,6.432160804020100597e-01
4.433781190019193685e-01,6.457286432160803669e-01
4.472168905950095752e-01,6.432160804020100597e-01
4.510556621880997819e-01,6.469849246231156314e-01
4.529750479846449407e-01,6.457286432160803669e-01
4.568138195777351473e-01,6.507537688442210921e-01
4.587332053742802507e-01,6.494974874371859386e-01
4.606525911708253540e-01,6.532663316582915103e-01
4.625719769673704573e-01,6.532663316582915103e-01
4.664107485604606640e-01,6.507537688442210921e-01
4.683301343570057673e-01,6.532663316582915103e-01
4.702495201535508706e-01,6.545226130653266639e-01
4.721689059500959740e-01,6.532663316582915103e-01
4.760076775431861806e-01,6.582914572864321245e-01
4.779270633397312840e-01,6.570351758793969710e-01
4.798464491362763873e-01,6.608040201005025427e-01
4.817658349328214906e-01,6.608040201005025427e-01
4.856046065259116973e-01,6.582914572864321245e-01
4.875239923224568006e-01,6.608040201005025427e-01
4.894433781190019039e-01,6.620603015075376963e-01
4.913627639155470073e-01,6.608040201005025427e-01
4.952015355086372139e-01,6.645728643216080034e-01
4.971209213051823173e-01,6.645728643216080034e-01
4.990403071017274206e-01,6.683417085427135751e-01
5.028790786948176272e-01,6.658291457286432680e-01
5.047984644913627861e-01,6.683417085427135751e-01
5.067178502879078339e-01,6.708542713567838822e-01
5.086372360844529927e-01,6.708542713567838822e-01
5.105566218809980406e-01,6.733668341708543004e-01
5.143953934740882472e-01,6.708542713567838822e-01
5.163147792706334060e-01,6.746231155778894539e-01
5.182341650671784539e-01,6.746231155778894539e-01
5.239923224568138194e-01,6.771356783919597611e-01
5.259117082533589782e-01,6.783919597989950256e-01
5.278310940499040260e-01,6.809045226130653328e-01
5.316698656429942327e-01,6.783919597989950256e-01
5.335892514395393915e-01,6.809045226130653328e-01
5.355086372360844393e-01,6.821608040201004863e-01
5.374280230326295982e-01,6.809045226130653328e-01
5.412667946257198048e-01,6.859296482412060580e-01
5.431861804222648527e-01,6.834170854271356399e-01
5.451055662188100115e-01,6.884422110552763652e-01
5.489443378119002181e-01,6.859296482412060580e-01
5.508637236084452660e-01,6.884422110552763652e-01
5.527831094049904248e-01,6.909547738693467833e-01
5.604606525911708381e-01,6.909547738693467833e-01
5.623800383877158859e-01,6.909547738693467833e-01
5.642994241842610448e-01,6.959798994974873976e-01
5.681381957773512514e-01,6.934673366834170904e-01
5.700575815738962993e-01,6.984924623115578157e-01
5.758157389635316648e-01,7.010050251256281229e-01
5.777351247600768236e-01,6.997487437185929693e-01
5.796545105566218714e-01,7.035175879396985410e-01
5.854126679462572369e-01,7.035175879396985410e-01
5.873320537428022847e-01,7.047738693467336946e-01
5.892514395393474436e-01,7.035175879396985410e-01
5.930902111324376502e-01,7.085427135678391553e-01
5.950095969289826980e-01,7.085427135678391553e-01
5.969289827255278569e-01,7.110552763819095734e-01
5.988483685220729047e-01,7.110552763819095734e-01
6.007677543186180635e-01,7.085427135678391553e-01
6.026871401151631114e-01,7.110552763819095734e-01
6.046065259117082702e-01,7.123115577889447270e-01
6.065259117082533180e-01,7.160804020100502987e-01
6.084452975047984769e-01,7.160804020100502987e-01
6.103646833013435247e-01,7.135678391959798805e-01
6.122840690978886835e-01,7.160804020100502987e-01
6.142034548944337313e-01,7.173366834170854522e-01
6.161228406909788902e-01,7.160804020100502987e-01
6.180422264875239380e-01,7.211055276381909129e-01
6.199616122840690968e-01,7.198492462311557594e-01
6.218809980806142557e-01,7.211055276381909129e-01
6.238003838771593035e-01,7.236180904522613311e-01
6.276391554702495101e-01,7.236180904522613311e-01
6.295585412667946690e-01,7.236180904522613311e-01
6.314779270633397168e-01,7.236180904522613311e-01
6.353166986564299235e-01,7.286432160804020564e-01
6.372360844529750823e-01,7.286432160804020564e-01
6.391554702495201301e-01,7.286432160804020564e-01
6.429942418426103368e-01,7.286432160804020564e-01
6.449136276391554956e-01,7.286432160804020564e-01
6.468330134357005434e-01,7.311557788944723635e-01
6.487523992322457023e-01,7.311557788944723635e-01
6.506717850287907501e-01,7.361809045226130888e-01
6.525911708253359089e-01,7.349246231155779352e-01
6.545105566218809567e-01,7.386934673366833959e-01
6.583493282149711634e-01,7.361809045226130888e-01
6.602687140115163222e-01,7.361809045226130888e-01
6.621880998080613701e-01,7.399497487437185494e-01
6.641074856046065289e-01,7.386934673366833959e-01
6.679462571976967356e-01,7.437185929648241212e-01
6.698656429942418944e-01,7.412060301507538140e-01
6.717850287907869422e-01,7.462311557788944283e-01
6.756238003838771489e-01,7.437185929648241212e-01
6.775431861804223077e-01,7.487437185929648464e-01
6.794625719769673555e-01,7.474874371859296929e-01
6.833013435700575622e-01,7.512562814070351536e-01
6.852207293666027210e-01,7.500000000000000000e-01
6.871401151631477688e-01,7.537688442211055717e-01
6.909788867562379755e-01,7.512562814070351536e-01
6.928982725527831343e-01,7.562814070351758788e-01
6.948176583493281822e-01,7.550251256281407253e-01
6.967370441458733410e-01,7.587939698492461860e-01
7.005758157389635477e-01,7.562814070351758788e-01
7.024952015355085955e-01,7.600502512562814506e-01
7.044145873320537543e-01,7.600502512562814506e-01
7.082533589251439610e-01,7.638190954773869112e-01
7.101727447216890088e-01,7.625628140703517577e-01
7.120921305182341676e-01,7.663316582914573294e-01
7.140115163147792154e-01,7.638190954773869112e-01
7.159309021113243743e-01,7.638190954773869112e-01
7.178502879078695331e-01,7.675879396984924830e-01
7.197696737044145809e-01,7.675879396984924830e-01
7.236084452975047876e-01,7.701005025125627901e-01
7.255278310940499464e-01,7.688442211055276365e-01
7.274472168905949943e-01,7.738693467336683618e-01
7.293666026871401531e-01,7.713567839195979436e-01
7.312859884836852009e-01,7.738693467336683618e-01
7.332053742802303598e-01,7.751256281407035154e-01
7.351247600767754076e-01,7.738693467336683618e-01
7.389635316698656142e-01,7.776381909547738225e-01
7.408829174664107731e-01,7.763819095477386689e-01
7.428023032629558209e-01,7.814070351758793942e-01
7.447216890595009797e-01,7.788944723618090871e-01
7.466410748560460275e-01,7.814070351758793942e-01
7.485604606525911864e-01,7.814070351758793942e-01
7.504798464491362342e-01,7.814070351758793942e-01
7.543186180422264409e-01,7.851758793969849659e-01
7.562380038387715997e-01,7.864321608040201195e-01
7.600767754318618064e-01,7.864321608040201195e-01
7.619961612284069652e-01,7.864321608040201195e-01
7.639155470249520130e-01,7.889447236180904266e-01
7.677543186180422197e-01,7.939698492462311519e-01
7.696737044145873785e-01,7.914572864321608447e-01
7.715930902111324263e-01,7.964824120603014590e-01
7.754318618042226330e-01,7.939698492462311519e-01
7.773512476007677918e-01,7.964824120603014590e-01
7.792706333973128396e-01,7.989949748743718771e-01
7.811900191938579985e-01,8.015075376884421843e-01
7.850287907869482051e-01,8.015075376884421843e-01
7.869481765834932530e-01,8.027638190954773378e-01
7.888675623800384118e-01,8.015075376884421843e-01
7.927063339731286185e-01,8.052763819095477560e-01
7.946257197696736663e-01,8.090452261306532167e-01
7.965451055662188251e-01,8.090452261306532167e-01
7.984644913627638729e-01,8.065326633165829096e-01
8.003838771593090318e-01,8.103015075376884813e-01
8.023032629558540796e-01,8.090452261306532167e-01
8.061420345489442862e-01,8.140703517587939420e-01
8.080614203454894451e-01,8.140703517587939420e-01
8.099808061420346039e-01,8.165829145728643601e-01
8.138195777351248106e-01,8.165829145728643601e-01
8.157389635316698584e-01,8.165829145728643601e-01
8.176583493282150172e-01,8.165829145728643601e-01
8.195777351247600651e-01,8.216080402010049744e-01
8.214971209213052239e-01,8.203517587939698208e-01
8.234165067178502717e-01,8.216080402010049744e-01
8.272552783109404784e-01,8.216080402010049744e-01
8.291746641074856372e-01,8.253768844221105461e-01
8.310940499040306850e-01,8.241206030150753925e-01
8.349328214971208917e-01,8.278894472361808532e-01
8.368522072936660505e-01,8.266331658291456996e-01
8.406909788867562572e-01,8.291457286432161178e-01
8.426103646833013050e-01,8.316582914572864249e-01
8.445297504798464638e-01,8.316582914572864249e-01
8.483685220729366705e-01,8.366834170854271502e-01
8.502879078694817183e-01,8.341708542713567320e-01
8.522072936660268772e-01,8.391959798994974573e-01
8.560460652591170838e-01,8.417085427135678755e-01
8.579654510556622427e-01,8.417085427135678755e-01
8.598848368522072905e-01,8.442211055276381826e-01
8.637236084452974971e-01,8.417085427135678755e-01
8.656429942418426560e-01,8.467336683417084897e-01
8.675623800383877038e-01,8.454773869346733361e-01
8.714011516314779104e-01,8.479899497487437543e-01
8.733205374280230693e-01,8.492462311557789079e-01
8.790786948176583238e-01,8.517587939698492150e-01
8.809980806142034826e-01,8.517587939698492150e-01
8.848368522072936893e-01,8.555276381909547867e-01
8.867562380038387371e-01,8.567839195979899403e-01
8.886756238003838959e-01,8.592964824120602474e-01
8.905950095969289437e-01,8.567839195979899403e-01
8.925143953934741026e-01,8.592964824120602474e-01
8.944337811900191504e-01,8.605527638190955120e-01
8.982725527831093570e-01,8.643216080402009727e-01
9.001919385796545159e-01,8.643216080402009727e-01
9.021113243761995637e-01,8.668341708542713908e-01
9.059500959692898814e-01,8.668341708542713908e-01
9.078694817658349292e-01,8.680904522613065444e-01
9.117082533589251359e-01,8.706030150753768515e-01
9.136276391554702947e-01,8.706030150753768515e-01
9.155470249520153425e-01,8.743718592964824232e-01
9.193857965451055492e-01,8.718592964824120051e-01
9.213051823416507080e-01,8.743718592964824232e-01
9.232245681381957558e-01,8.743718592964824232e-01
9.251439539347409147e-01,8.793969849246231485e-01
9.270633397312859625e-01,8.793969849246231485e-01
9.289827255278311213e-01,8.819095477386934556e-01
9.328214971209213280e-01,8.793969849246231485e-01
9.347408829174663758e-01,8.831658291457286092e-01
9.366602687140115346e-01,8.869346733668341809e-01
9.404990403071017413e-01,8.844221105527638738e-01
9.424184261036467891e-01,8.869346733668341809e-01
9.443378119001919480e-01,8.869346733668341809e-01
9.462571976967369958e-01,8.919597989949749062e-01
9.481765834932821546e-01,8.907035175879397526e-01
9.500959692898272024e-01,8.944723618090452133e-01
9.539347408829175201e-01,8.919597989949749062e-01
9.558541266794625679e-01,8.957286432160803669e-01
9.596928982725527746e-01,8.994974874371859386e-01
9.616122840690979334e-01,8.994974874371859386e-01
9.635316698656429812e-01,9.020100502512562457e-01
9.673704414587331879e-01,9.020100502512562457e-01
9.692898272552783467e-01,9.032663316582915103e-01
9.731285988483685534e-01,9.057788944723618174e-01
9.750479846449136012e-01,9.070351758793969710e-01
9.788867562380038079e-01,9.070351758793969710e-01
9.808061420345489667e-01,9.095477386934673891e-01
9.827255278310940145e-01,9.095477386934673891e-01
9.865642994241842212e-01,9.133165829145728498e-01
9.884836852207293800e-01,9.120603015075376963e-01
9.923224568138195867e-01,9.145728643216080034e-01
9.942418426103646345e-01,9.170854271356784215e-01
